interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2025-04-18T23:00:00-07:00,2025-04-19 06:00:00+00:00,2025-04-18T23:05:00-07:00,2025-04-19 06:05:00+00:00,22680
2025-04-18T23:05:00-07:00,2025-04-19 06:05:00+00:00,2025-04-18T23:10:00-07:00,2025-04-19 06:10:00+00:00,22595
2025-04-18T23:10:00-07:00,2025-04-19 06:10:00+00:00,2025-04-18T23:15:00-07:00,2025-04-19 06:15:00+00:00,22526
2025-04-18T23:15:00-07:00,2025-04-19 06:15:00+00:00,2025-04-18T23:20:00-07:00,2025-04-19 06:20:00+00:00,22446
2025-04-18T23:20:00-07:00,2025-04-19 06:20:00+00:00,2025-04-18T23:25:00-07:00,2025-04-19 06:25:00+00:00,22297
2025-04-18T23:25:00-07:00,2025-04-19 06:25:00+00:00,2025-04-18T23:30:00-07:00,2025-04-19 06:30:00+00:00,22197
2025-04-18T23:30:00-07:00,2025-04-19 06:30:00+00:00,2025-04-18T23:35:00-07:00,2025-04-19 06:35:00+00:00,22114
2025-04-18T23:35:00-07:00,2025-04-19 06:35:00+00:00,2025-04-18T23:40:00-07:00,2025-04-19 06:40:00+00:00,22051
2025-04-18T23:40:00-07:00,2025-04-19 06:40:00+00:00,2025-04-18T23:45:00-07:00,2025-04-19 06:45:00+00:00,21976
2025-04-18T23:45:00-07:00,2025-04-19 06:45:00+00:00,2025-04-18T23:50:00-07:00,2025-04-19 06:50:00+00:00,21862
2025-04-18T23:50:00-07:00,2025-04-19 06:50:00+00:00,2025-04-18T23:55:00-07:00,2025-04-19 06:55:00+00:00,21673
2025-04-18T23:55:00-07:00,2025-04-19 06:55:00+00:00,2025-04-19T00:00:00-07:00,2025-04-19 07:00:00+00:00,21607
2025-04-19T00:00:00-07:00,2025-04-19 07:00:00+00:00,2025-04-19T00:05:00-07:00,2025-04-19 07:05:00+00:00,21555
2025-04-19T00:05:00-07:00,2025-04-19 07:05:00+00:00,2025-04-19T00:10:00-07:00,2025-04-19 07:10:00+00:00,21743
2025-04-19T00:10:00-07:00,2025-04-19 07:10:00+00:00,2025-04-19T00:15:00-07:00,2025-04-19 07:15:00+00:00,21994
2025-04-19T00:15:00-07:00,2025-04-19 07:15:00+00:00,2025-04-19T00:20:00-07:00,2025-04-19 07:20:00+00:00,21901
2025-04-19T00:20:00-07:00,2025-04-19 07:20:00+00:00,2025-04-19T00:25:00-07:00,2025-04-19 07:25:00+00:00,21791
2025-04-19T00:25:00-07:00,2025-04-19 07:25:00+00:00,2025-04-19T00:30:00-07:00,2025-04-19 07:30:00+00:00,21785
2025-04-19T00:30:00-07:00,2025-04-19 07:30:00+00:00,2025-04-19T00:35:00-07:00,2025-04-19 07:35:00+00:00,21730
2025-04-19T00:35:00-07:00,2025-04-19 07:35:00+00:00,2025-04-19T00:40:00-07:00,2025-04-19 07:40:00+00:00,21689
2025-04-19T00:40:00-07:00,2025-04-19 07:40:00+00:00,2025-04-19T00:45:00-07:00,2025-04-19 07:45:00+00:00,21636
2025-04-19T00:45:00-07:00,2025-04-19 07:45:00+00:00,2025-04-19T00:50:00-07:00,2025-04-19 07:50:00+00:00,21477
2025-04-19T00:50:00-07:00,2025-04-19 07:50:00+00:00,2025-04-19T00:55:00-07:00,2025-04-19 07:55:00+00:00,21416
2025-04-19T00:55:00-07:00,2025-04-19 07:55:00+00:00,2025-04-19T01:00:00-07:00,2025-04-19 08:00:00+00:00,21373
2025-04-19T01:00:00-07:00,2025-04-19 08:00:00+00:00,2025-04-19T01:05:00-07:00,2025-04-19 08:05:00+00:00,21270
2025-04-19T01:05:00-07:00,2025-04-19 08:05:00+00:00,2025-04-19T01:10:00-07:00,2025-04-19 08:10:00+00:00,21262
2025-04-19T01:10:00-07:00,2025-04-19 08:10:00+00:00,2025-04-19T01:15:00-07:00,2025-04-19 08:15:00+00:00,21418
2025-04-19T01:15:00-07:00,2025-04-19 08:15:00+00:00,2025-04-19T01:20:00-07:00,2025-04-19 08:20:00+00:00,21372
2025-04-19T01:20:00-07:00,2025-04-19 08:20:00+00:00,2025-04-19T01:25:00-07:00,2025-04-19 08:25:00+00:00,21302
2025-04-19T01:25:00-07:00,2025-04-19 08:25:00+00:00,2025-04-19T01:30:00-07:00,2025-04-19 08:30:00+00:00,21220
2025-04-19T01:30:00-07:00,2025-04-19 08:30:00+00:00,2025-04-19T01:35:00-07:00,2025-04-19 08:35:00+00:00,21144
2025-04-19T01:35:00-07:00,2025-04-19 08:35:00+00:00,2025-04-19T01:40:00-07:00,2025-04-19 08:40:00+00:00,21089
2025-04-19T01:40:00-07:00,2025-04-19 08:40:00+00:00,2025-04-19T01:45:00-07:00,2025-04-19 08:45:00+00:00,21012
2025-04-19T01:45:00-07:00,2025-04-19 08:45:00+00:00,2025-04-19T01:50:00-07:00,2025-04-19 08:50:00+00:00,20967
2025-04-19T01:50:00-07:00,2025-04-19 08:50:00+00:00,2025-04-19T01:55:00-07:00,2025-04-19 08:55:00+00:00,20877
2025-04-19T01:55:00-07:00,2025-04-19 08:55:00+00:00,2025-04-19T02:00:00-07:00,2025-04-19 09:00:00+00:00,20797
2025-04-19T02:00:00-07:00,2025-04-19 09:00:00+00:00,2025-04-19T02:05:00-07:00,2025-04-19 09:05:00+00:00,20771
2025-04-19T02:05:00-07:00,2025-04-19 09:05:00+00:00,2025-04-19T02:10:00-07:00,2025-04-19 09:10:00+00:00,20644
2025-04-19T02:10:00-07:00,2025-04-19 09:10:00+00:00,2025-04-19T02:15:00-07:00,2025-04-19 09:15:00+00:00,20398
2025-04-19T02:15:00-07:00,2025-04-19 09:15:00+00:00,2025-04-19T02:20:00-07:00,2025-04-19 09:20:00+00:00,20228
2025-04-19T02:20:00-07:00,2025-04-19 09:20:00+00:00,2025-04-19T02:25:00-07:00,2025-04-19 09:25:00+00:00,20166
2025-04-19T02:25:00-07:00,2025-04-19 09:25:00+00:00,2025-04-19T02:30:00-07:00,2025-04-19 09:30:00+00:00,20112
2025-04-19T02:30:00-07:00,2025-04-19 09:30:00+00:00,2025-04-19T02:35:00-07:00,2025-04-19 09:35:00+00:00,20089
2025-04-19T02:35:00-07:00,2025-04-19 09:35:00+00:00,2025-04-19T02:40:00-07:00,2025-04-19 09:40:00+00:00,20138
2025-04-19T02:40:00-07:00,2025-04-19 09:40:00+00:00,2025-04-19T02:45:00-07:00,2025-04-19 09:45:00+00:00,20125
2025-04-19T02:45:00-07:00,2025-04-19 09:45:00+00:00,2025-04-19T02:50:00-07:00,2025-04-19 09:50:00+00:00,20110
2025-04-19T02:50:00-07:00,2025-04-19 09:50:00+00:00,2025-04-19T02:55:00-07:00,2025-04-19 09:55:00+00:00,20089
2025-04-19T02:55:00-07:00,2025-04-19 09:55:00+00:00,2025-04-19T03:00:00-07:00,2025-04-19 10:00:00+00:00,20058
2025-04-19T03:00:00-07:00,2025-04-19 10:00:00+00:00,2025-04-19T03:05:00-07:00,2025-04-19 10:05:00+00:00,19950
2025-04-19T03:05:00-07:00,2025-04-19 10:05:00+00:00,2025-04-19T03:10:00-07:00,2025-04-19 10:10:00+00:00,20002
2025-04-19T03:10:00-07:00,2025-04-19 10:10:00+00:00,2025-04-19T03:15:00-07:00,2025-04-19 10:15:00+00:00,20113
2025-04-19T03:15:00-07:00,2025-04-19 10:15:00+00:00,2025-04-19T03:20:00-07:00,2025-04-19 10:20:00+00:00,20073
2025-04-19T03:20:00-07:00,2025-04-19 10:20:00+00:00,2025-04-19T03:25:00-07:00,2025-04-19 10:25:00+00:00,20037
2025-04-19T03:25:00-07:00,2025-04-19 10:25:00+00:00,2025-04-19T03:30:00-07:00,2025-04-19 10:30:00+00:00,20004
2025-04-19T03:30:00-07:00,2025-04-19 10:30:00+00:00,2025-04-19T03:35:00-07:00,2025-04-19 10:35:00+00:00,19977
2025-04-19T03:35:00-07:00,2025-04-19 10:35:00+00:00,2025-04-19T03:40:00-07:00,2025-04-19 10:40:00+00:00,19984
2025-04-19T03:40:00-07:00,2025-04-19 10:40:00+00:00,2025-04-19T03:45:00-07:00,2025-04-19 10:45:00+00:00,19968
2025-04-19T03:45:00-07:00,2025-04-19 10:45:00+00:00,2025-04-19T03:50:00-07:00,2025-04-19 10:50:00+00:00,19917
2025-04-19T03:50:00-07:00,2025-04-19 10:50:00+00:00,2025-04-19T03:55:00-07:00,2025-04-19 10:55:00+00:00,19880
2025-04-19T03:55:00-07:00,2025-04-19 10:55:00+00:00,2025-04-19T04:00:00-07:00,2025-04-19 11:00:00+00:00,19835
2025-04-19T04:00:00-07:00,2025-04-19 11:00:00+00:00,2025-04-19T04:05:00-07:00,2025-04-19 11:05:00+00:00,19837
2025-04-19T04:05:00-07:00,2025-04-19 11:05:00+00:00,2025-04-19T04:10:00-07:00,2025-04-19 11:10:00+00:00,19873
2025-04-19T04:10:00-07:00,2025-04-19 11:10:00+00:00,2025-04-19T04:15:00-07:00,2025-04-19 11:15:00+00:00,19957
2025-04-19T04:15:00-07:00,2025-04-19 11:15:00+00:00,2025-04-19T04:20:00-07:00,2025-04-19 11:20:00+00:00,19931
2025-04-19T04:20:00-07:00,2025-04-19 11:20:00+00:00,2025-04-19T04:25:00-07:00,2025-04-19 11:25:00+00:00,19906
2025-04-19T04:25:00-07:00,2025-04-19 11:25:00+00:00,2025-04-19T04:30:00-07:00,2025-04-19 11:30:00+00:00,19873
2025-04-19T04:30:00-07:00,2025-04-19 11:30:00+00:00,2025-04-19T04:35:00-07:00,2025-04-19 11:35:00+00:00,19864
2025-04-19T04:35:00-07:00,2025-04-19 11:35:00+00:00,2025-04-19T04:40:00-07:00,2025-04-19 11:40:00+00:00,19918
2025-04-19T04:40:00-07:00,2025-04-19 11:40:00+00:00,2025-04-19T04:45:00-07:00,2025-04-19 11:45:00+00:00,19921
2025-04-19T04:45:00-07:00,2025-04-19 11:45:00+00:00,2025-04-19T04:50:00-07:00,2025-04-19 11:50:00+00:00,19935
2025-04-19T04:50:00-07:00,2025-04-19 11:50:00+00:00,2025-04-19T04:55:00-07:00,2025-04-19 11:55:00+00:00,19879
2025-04-19T04:55:00-07:00,2025-04-19 11:55:00+00:00,2025-04-19T05:00:00-07:00,2025-04-19 12:00:00+00:00,19910
2025-04-19T05:00:00-07:00,2025-04-19 12:00:00+00:00,2025-04-19T05:05:00-07:00,2025-04-19 12:05:00+00:00,19977
2025-04-19T05:05:00-07:00,2025-04-19 12:05:00+00:00,2025-04-19T05:10:00-07:00,2025-04-19 12:10:00+00:00,20186
2025-04-19T05:10:00-07:00,2025-04-19 12:10:00+00:00,2025-04-19T05:15:00-07:00,2025-04-19 12:15:00+00:00,20077
2025-04-19T05:15:00-07:00,2025-04-19 12:15:00+00:00,2025-04-19T05:20:00-07:00,2025-04-19 12:20:00+00:00,20308
2025-04-19T05:20:00-07:00,2025-04-19 12:20:00+00:00,2025-04-19T05:25:00-07:00,2025-04-19 12:25:00+00:00,20210
2025-04-19T05:25:00-07:00,2025-04-19 12:25:00+00:00,2025-04-19T05:30:00-07:00,2025-04-19 12:30:00+00:00,20367
2025-04-19T05:30:00-07:00,2025-04-19 12:30:00+00:00,2025-04-19T05:35:00-07:00,2025-04-19 12:35:00+00:00,20343
2025-04-19T05:35:00-07:00,2025-04-19 12:35:00+00:00,2025-04-19T05:40:00-07:00,2025-04-19 12:40:00+00:00,20450
2025-04-19T05:40:00-07:00,2025-04-19 12:40:00+00:00,2025-04-19T05:45:00-07:00,2025-04-19 12:45:00+00:00,20461
2025-04-19T05:45:00-07:00,2025-04-19 12:45:00+00:00,2025-04-19T05:50:00-07:00,2025-04-19 12:50:00+00:00,20519
2025-04-19T05:50:00-07:00,2025-04-19 12:50:00+00:00,2025-04-19T05:55:00-07:00,2025-04-19 12:55:00+00:00,20562
2025-04-19T05:55:00-07:00,2025-04-19 12:55:00+00:00,2025-04-19T06:00:00-07:00,2025-04-19 13:00:00+00:00,20613
2025-04-19T06:00:00-07:00,2025-04-19 13:00:00+00:00,2025-04-19T06:05:00-07:00,2025-04-19 13:05:00+00:00,20691
2025-04-19T06:05:00-07:00,2025-04-19 13:05:00+00:00,2025-04-19T06:10:00-07:00,2025-04-19 13:10:00+00:00,20803
2025-04-19T06:10:00-07:00,2025-04-19 13:10:00+00:00,2025-04-19T06:15:00-07:00,2025-04-19 13:15:00+00:00,20846
2025-04-19T06:15:00-07:00,2025-04-19 13:15:00+00:00,2025-04-19T06:20:00-07:00,2025-04-19 13:20:00+00:00,20852
2025-04-19T06:20:00-07:00,2025-04-19 13:20:00+00:00,2025-04-19T06:25:00-07:00,2025-04-19 13:25:00+00:00,20854
2025-04-19T06:25:00-07:00,2025-04-19 13:25:00+00:00,2025-04-19T06:30:00-07:00,2025-04-19 13:30:00+00:00,20855
2025-04-19T06:30:00-07:00,2025-04-19 13:30:00+00:00,2025-04-19T06:35:00-07:00,2025-04-19 13:35:00+00:00,20803
2025-04-19T06:35:00-07:00,2025-04-19 13:35:00+00:00,2025-04-19T06:40:00-07:00,2025-04-19 13:40:00+00:00,20763
2025-04-19T06:40:00-07:00,2025-04-19 13:40:00+00:00,2025-04-19T06:45:00-07:00,2025-04-19 13:45:00+00:00,20744
2025-04-19T06:45:00-07:00,2025-04-19 13:45:00+00:00,2025-04-19T06:50:00-07:00,2025-04-19 13:50:00+00:00,20733
2025-04-19T06:50:00-07:00,2025-04-19 13:50:00+00:00,2025-04-19T06:55:00-07:00,2025-04-19 13:55:00+00:00,20656
2025-04-19T06:55:00-07:00,2025-04-19 13:55:00+00:00,2025-04-19T07:00:00-07:00,2025-04-19 14:00:00+00:00,20665
2025-04-19T07:00:00-07:00,2025-04-19 14:00:00+00:00,2025-04-19T07:05:00-07:00,2025-04-19 14:05:00+00:00,20566
2025-04-19T07:05:00-07:00,2025-04-19 14:05:00+00:00,2025-04-19T07:10:00-07:00,2025-04-19 14:10:00+00:00,20543
2025-04-19T07:10:00-07:00,2025-04-19 14:10:00+00:00,2025-04-19T07:15:00-07:00,2025-04-19 14:15:00+00:00,20714
2025-04-19T07:15:00-07:00,2025-04-19 14:15:00+00:00,2025-04-19T07:20:00-07:00,2025-04-19 14:20:00+00:00,20645
2025-04-19T07:20:00-07:00,2025-04-19 14:20:00+00:00,2025-04-19T07:25:00-07:00,2025-04-19 14:25:00+00:00,20575
2025-04-19T07:25:00-07:00,2025-04-19 14:25:00+00:00,2025-04-19T07:30:00-07:00,2025-04-19 14:30:00+00:00,20572
2025-04-19T07:30:00-07:00,2025-04-19 14:30:00+00:00,2025-04-19T07:35:00-07:00,2025-04-19 14:35:00+00:00,20693
2025-04-19T07:35:00-07:00,2025-04-19 14:35:00+00:00,2025-04-19T07:40:00-07:00,2025-04-19 14:40:00+00:00,20462
2025-04-19T07:40:00-07:00,2025-04-19 14:40:00+00:00,2025-04-19T07:45:00-07:00,2025-04-19 14:45:00+00:00,20604
2025-04-19T07:45:00-07:00,2025-04-19 14:45:00+00:00,2025-04-19T07:50:00-07:00,2025-04-19 14:50:00+00:00,20114
2025-04-19T07:50:00-07:00,2025-04-19 14:50:00+00:00,2025-04-19T07:55:00-07:00,2025-04-19 14:55:00+00:00,20096
2025-04-19T07:55:00-07:00,2025-04-19 14:55:00+00:00,2025-04-19T08:00:00-07:00,2025-04-19 15:00:00+00:00,19858
2025-04-19T08:00:00-07:00,2025-04-19 15:00:00+00:00,2025-04-19T08:05:00-07:00,2025-04-19 15:05:00+00:00,19709
2025-04-19T08:05:00-07:00,2025-04-19 15:05:00+00:00,2025-04-19T08:10:00-07:00,2025-04-19 15:10:00+00:00,19606
2025-04-19T08:10:00-07:00,2025-04-19 15:10:00+00:00,2025-04-19T08:15:00-07:00,2025-04-19 15:15:00+00:00,19634
2025-04-19T08:15:00-07:00,2025-04-19 15:15:00+00:00,2025-04-19T08:20:00-07:00,2025-04-19 15:20:00+00:00,19537
2025-04-19T08:20:00-07:00,2025-04-19 15:20:00+00:00,2025-04-19T08:25:00-07:00,2025-04-19 15:25:00+00:00,19429
2025-04-19T08:25:00-07:00,2025-04-19 15:25:00+00:00,2025-04-19T08:30:00-07:00,2025-04-19 15:30:00+00:00,19213
2025-04-19T08:30:00-07:00,2025-04-19 15:30:00+00:00,2025-04-19T08:35:00-07:00,2025-04-19 15:35:00+00:00,19110
2025-04-19T08:35:00-07:00,2025-04-19 15:35:00+00:00,2025-04-19T08:40:00-07:00,2025-04-19 15:40:00+00:00,19016
2025-04-19T08:40:00-07:00,2025-04-19 15:40:00+00:00,2025-04-19T08:45:00-07:00,2025-04-19 15:45:00+00:00,18792
2025-04-19T08:45:00-07:00,2025-04-19 15:45:00+00:00,2025-04-19T08:50:00-07:00,2025-04-19 15:50:00+00:00,18630
2025-04-19T08:50:00-07:00,2025-04-19 15:50:00+00:00,2025-04-19T08:55:00-07:00,2025-04-19 15:55:00+00:00,18438
2025-04-19T08:55:00-07:00,2025-04-19 15:55:00+00:00,2025-04-19T09:00:00-07:00,2025-04-19 16:00:00+00:00,18238
2025-04-19T09:00:00-07:00,2025-04-19 16:00:00+00:00,2025-04-19T09:05:00-07:00,2025-04-19 16:05:00+00:00,18100
2025-04-19T09:05:00-07:00,2025-04-19 16:05:00+00:00,2025-04-19T09:10:00-07:00,2025-04-19 16:10:00+00:00,18106
2025-04-19T09:10:00-07:00,2025-04-19 16:10:00+00:00,2025-04-19T09:15:00-07:00,2025-04-19 16:15:00+00:00,18071
2025-04-19T09:15:00-07:00,2025-04-19 16:15:00+00:00,2025-04-19T09:20:00-07:00,2025-04-19 16:20:00+00:00,17915
2025-04-19T09:20:00-07:00,2025-04-19 16:20:00+00:00,2025-04-19T09:25:00-07:00,2025-04-19 16:25:00+00:00,17811
2025-04-19T09:25:00-07:00,2025-04-19 16:25:00+00:00,2025-04-19T09:30:00-07:00,2025-04-19 16:30:00+00:00,17686
2025-04-19T09:30:00-07:00,2025-04-19 16:30:00+00:00,2025-04-19T09:35:00-07:00,2025-04-19 16:35:00+00:00,17415
2025-04-19T09:35:00-07:00,2025-04-19 16:35:00+00:00,2025-04-19T09:40:00-07:00,2025-04-19 16:40:00+00:00,17306
2025-04-19T09:40:00-07:00,2025-04-19 16:40:00+00:00,2025-04-19T09:45:00-07:00,2025-04-19 16:45:00+00:00,17018
2025-04-19T09:45:00-07:00,2025-04-19 16:45:00+00:00,2025-04-19T09:50:00-07:00,2025-04-19 16:50:00+00:00,16810
2025-04-19T09:50:00-07:00,2025-04-19 16:50:00+00:00,2025-04-19T09:55:00-07:00,2025-04-19 16:55:00+00:00,16705
2025-04-19T09:55:00-07:00,2025-04-19 16:55:00+00:00,2025-04-19T10:00:00-07:00,2025-04-19 17:00:00+00:00,16464
2025-04-19T10:00:00-07:00,2025-04-19 17:00:00+00:00,2025-04-19T10:05:00-07:00,2025-04-19 17:05:00+00:00,16281
2025-04-19T10:05:00-07:00,2025-04-19 17:05:00+00:00,2025-04-19T10:10:00-07:00,2025-04-19 17:10:00+00:00,16068
2025-04-19T10:10:00-07:00,2025-04-19 17:10:00+00:00,2025-04-19T10:15:00-07:00,2025-04-19 17:15:00+00:00,15946
2025-04-19T10:15:00-07:00,2025-04-19 17:15:00+00:00,2025-04-19T10:20:00-07:00,2025-04-19 17:20:00+00:00,15827
2025-04-19T10:20:00-07:00,2025-04-19 17:20:00+00:00,2025-04-19T10:25:00-07:00,2025-04-19 17:25:00+00:00,15717
2025-04-19T10:25:00-07:00,2025-04-19 17:25:00+00:00,2025-04-19T10:30:00-07:00,2025-04-19 17:30:00+00:00,15547
2025-04-19T10:30:00-07:00,2025-04-19 17:30:00+00:00,2025-04-19T10:35:00-07:00,2025-04-19 17:35:00+00:00,15348
2025-04-19T10:35:00-07:00,2025-04-19 17:35:00+00:00,2025-04-19T10:40:00-07:00,2025-04-19 17:40:00+00:00,15137
2025-04-19T10:40:00-07:00,2025-04-19 17:40:00+00:00,2025-04-19T10:45:00-07:00,2025-04-19 17:45:00+00:00,14991
2025-04-19T10:45:00-07:00,2025-04-19 17:45:00+00:00,2025-04-19T10:50:00-07:00,2025-04-19 17:50:00+00:00,14844
2025-04-19T10:50:00-07:00,2025-04-19 17:50:00+00:00,2025-04-19T10:55:00-07:00,2025-04-19 17:55:00+00:00,14582
2025-04-19T10:55:00-07:00,2025-04-19 17:55:00+00:00,2025-04-19T11:00:00-07:00,2025-04-19 18:00:00+00:00,14458
2025-04-19T11:00:00-07:00,2025-04-19 18:00:00+00:00,2025-04-19T11:05:00-07:00,2025-04-19 18:05:00+00:00,14339
2025-04-19T11:05:00-07:00,2025-04-19 18:05:00+00:00,2025-04-19T11:10:00-07:00,2025-04-19 18:10:00+00:00,14263
2025-04-19T11:10:00-07:00,2025-04-19 18:10:00+00:00,2025-04-19T11:15:00-07:00,2025-04-19 18:15:00+00:00,14199
2025-04-19T11:15:00-07:00,2025-04-19 18:15:00+00:00,2025-04-19T11:20:00-07:00,2025-04-19 18:20:00+00:00,14096
2025-04-19T11:20:00-07:00,2025-04-19 18:20:00+00:00,2025-04-19T11:25:00-07:00,2025-04-19 18:25:00+00:00,14020
2025-04-19T11:25:00-07:00,2025-04-19 18:25:00+00:00,2025-04-19T11:30:00-07:00,2025-04-19 18:30:00+00:00,13843
2025-04-19T11:30:00-07:00,2025-04-19 18:30:00+00:00,2025-04-19T11:35:00-07:00,2025-04-19 18:35:00+00:00,13743
2025-04-19T11:35:00-07:00,2025-04-19 18:35:00+00:00,2025-04-19T11:40:00-07:00,2025-04-19 18:40:00+00:00,13687
2025-04-19T11:40:00-07:00,2025-04-19 18:40:00+00:00,2025-04-19T11:45:00-07:00,2025-04-19 18:45:00+00:00,13752
2025-04-19T11:45:00-07:00,2025-04-19 18:45:00+00:00,2025-04-19T11:50:00-07:00,2025-04-19 18:50:00+00:00,13621
2025-04-19T11:50:00-07:00,2025-04-19 18:50:00+00:00,2025-04-19T11:55:00-07:00,2025-04-19 18:55:00+00:00,13537
2025-04-19T11:55:00-07:00,2025-04-19 18:55:00+00:00,2025-04-19T12:00:00-07:00,2025-04-19 19:00:00+00:00,13342
2025-04-19T12:00:00-07:00,2025-04-19 19:00:00+00:00,2025-04-19T12:05:00-07:00,2025-04-19 19:05:00+00:00,13213
2025-04-19T12:05:00-07:00,2025-04-19 19:05:00+00:00,2025-04-19T12:10:00-07:00,2025-04-19 19:10:00+00:00,13294
2025-04-19T12:10:00-07:00,2025-04-19 19:10:00+00:00,2025-04-19T12:15:00-07:00,2025-04-19 19:15:00+00:00,13083
2025-04-19T12:15:00-07:00,2025-04-19 19:15:00+00:00,2025-04-19T12:20:00-07:00,2025-04-19 19:20:00+00:00,13076
2025-04-19T12:20:00-07:00,2025-04-19 19:20:00+00:00,2025-04-19T12:25:00-07:00,2025-04-19 19:25:00+00:00,12803
2025-04-19T12:25:00-07:00,2025-04-19 19:25:00+00:00,2025-04-19T12:30:00-07:00,2025-04-19 19:30:00+00:00,12742
2025-04-19T12:30:00-07:00,2025-04-19 19:30:00+00:00,2025-04-19T12:35:00-07:00,2025-04-19 19:35:00+00:00,12810
2025-04-19T12:35:00-07:00,2025-04-19 19:35:00+00:00,2025-04-19T12:40:00-07:00,2025-04-19 19:40:00+00:00,12969
2025-04-19T12:40:00-07:00,2025-04-19 19:40:00+00:00,2025-04-19T12:45:00-07:00,2025-04-19 19:45:00+00:00,12786
2025-04-19T12:45:00-07:00,2025-04-19 19:45:00+00:00,2025-04-19T12:50:00-07:00,2025-04-19 19:50:00+00:00,12662
2025-04-19T12:50:00-07:00,2025-04-19 19:50:00+00:00,2025-04-19T12:55:00-07:00,2025-04-19 19:55:00+00:00,12602
2025-04-19T12:55:00-07:00,2025-04-19 19:55:00+00:00,2025-04-19T13:00:00-07:00,2025-04-19 20:00:00+00:00,12557
2025-04-19T13:00:00-07:00,2025-04-19 20:00:00+00:00,2025-04-19T13:05:00-07:00,2025-04-19 20:05:00+00:00,12616
2025-04-19T13:05:00-07:00,2025-04-19 20:05:00+00:00,2025-04-19T13:10:00-07:00,2025-04-19 20:10:00+00:00,12722
2025-04-19T13:10:00-07:00,2025-04-19 20:10:00+00:00,2025-04-19T13:15:00-07:00,2025-04-19 20:15:00+00:00,12520
2025-04-19T13:15:00-07:00,2025-04-19 20:15:00+00:00,2025-04-19T13:20:00-07:00,2025-04-19 20:20:00+00:00,12466
2025-04-19T13:20:00-07:00,2025-04-19 20:20:00+00:00,2025-04-19T13:25:00-07:00,2025-04-19 20:25:00+00:00,12352
2025-04-19T13:25:00-07:00,2025-04-19 20:25:00+00:00,2025-04-19T13:30:00-07:00,2025-04-19 20:30:00+00:00,12384
2025-04-19T13:30:00-07:00,2025-04-19 20:30:00+00:00,2025-04-19T13:35:00-07:00,2025-04-19 20:35:00+00:00,12519
2025-04-19T13:35:00-07:00,2025-04-19 20:35:00+00:00,2025-04-19T13:40:00-07:00,2025-04-19 20:40:00+00:00,12458
2025-04-19T13:40:00-07:00,2025-04-19 20:40:00+00:00,2025-04-19T13:45:00-07:00,2025-04-19 20:45:00+00:00,12473
2025-04-19T13:45:00-07:00,2025-04-19 20:45:00+00:00,2025-04-19T13:50:00-07:00,2025-04-19 20:50:00+00:00,12434
2025-04-19T13:50:00-07:00,2025-04-19 20:50:00+00:00,2025-04-19T13:55:00-07:00,2025-04-19 20:55:00+00:00,12368
2025-04-19T13:55:00-07:00,2025-04-19 20:55:00+00:00,2025-04-19T14:00:00-07:00,2025-04-19 21:00:00+00:00,12507
2025-04-19T14:00:00-07:00,2025-04-19 21:00:00+00:00,2025-04-19T14:05:00-07:00,2025-04-19 21:05:00+00:00,12555
2025-04-19T14:05:00-07:00,2025-04-19 21:05:00+00:00,2025-04-19T14:10:00-07:00,2025-04-19 21:10:00+00:00,12632
2025-04-19T14:10:00-07:00,2025-04-19 21:10:00+00:00,2025-04-19T14:15:00-07:00,2025-04-19 21:15:00+00:00,12607
2025-04-19T14:15:00-07:00,2025-04-19 21:15:00+00:00,2025-04-19T14:20:00-07:00,2025-04-19 21:20:00+00:00,12730
2025-04-19T14:20:00-07:00,2025-04-19 21:20:00+00:00,2025-04-19T14:25:00-07:00,2025-04-19 21:25:00+00:00,12677
2025-04-19T14:25:00-07:00,2025-04-19 21:25:00+00:00,2025-04-19T14:30:00-07:00,2025-04-19 21:30:00+00:00,12732
2025-04-19T14:30:00-07:00,2025-04-19 21:30:00+00:00,2025-04-19T14:35:00-07:00,2025-04-19 21:35:00+00:00,12725
2025-04-19T14:35:00-07:00,2025-04-19 21:35:00+00:00,2025-04-19T14:40:00-07:00,2025-04-19 21:40:00+00:00,12876
2025-04-19T14:40:00-07:00,2025-04-19 21:40:00+00:00,2025-04-19T14:45:00-07:00,2025-04-19 21:45:00+00:00,12994
2025-04-19T14:45:00-07:00,2025-04-19 21:45:00+00:00,2025-04-19T14:50:00-07:00,2025-04-19 21:50:00+00:00,13083
2025-04-19T14:50:00-07:00,2025-04-19 21:50:00+00:00,2025-04-19T14:55:00-07:00,2025-04-19 21:55:00+00:00,13171
2025-04-19T14:55:00-07:00,2025-04-19 21:55:00+00:00,2025-04-19T15:00:00-07:00,2025-04-19 22:00:00+00:00,13263
2025-04-19T15:00:00-07:00,2025-04-19 22:00:00+00:00,2025-04-19T15:05:00-07:00,2025-04-19 22:05:00+00:00,13253
2025-04-19T15:05:00-07:00,2025-04-19 22:05:00+00:00,2025-04-19T15:10:00-07:00,2025-04-19 22:10:00+00:00,13262
2025-04-19T15:10:00-07:00,2025-04-19 22:10:00+00:00,2025-04-19T15:15:00-07:00,2025-04-19 22:15:00+00:00,13400
2025-04-19T15:15:00-07:00,2025-04-19 22:15:00+00:00,2025-04-19T15:20:00-07:00,2025-04-19 22:20:00+00:00,13516
